timestamp,accelerometer,accel_x,accel_y,accel_z,gyroscope,gyro_x,gyro_y,gyro_z,magnetometer,magnet_x,magnet_y,magnet_z
790880.129,3,-0.351,-0.174,10.132,4,0.001,0.001,0,5,-5.312,0.764,-9.154
790880.1867,3,-0.35,-0.171,10.134,4,0,0.001,0,5,-5.807,2.371,-7.399
790880.2443,3,-0.356,-0.178,10.133,4,0.001,0,0,5,-6.947,1.405,-8.746
790880.3019,3,-0.348,-0.177,10.13,4,0,0,0,,,,
790880.3595,3,-0.353,-0.17,10.132,4,0,0.001,0,5,-6.784,2.676,-7.994
790880.4172,3,-0.355,-0.179,10.13,4,0,0,0,5,-6.171,1.06,-7.684
790880.4748,3,-0.355,-0.178,10.132,4,0,0,0,5,-7.22,1.109,-9.019
790880.5324,3,-0.356,-0.18,10.134,4,0,0,0,5,-5.373,0.433,-8.243
790880.59,3,-0.349,-0.175,10.136,4,0,0,0,5,-6.183,1.236,-8.931
790880.6477,3,-0.357,-0.178,10.137,4,0,0,0,5,-5.937,0.806,-8.054
790880.7053,3,-0.35,-0.179,10.134,4,0,0,0,,,,
790880.7629,3,-0.356,-0.176,10.135,4,0,0,0,5,-6.279,1.665,-8.832
790880.8205,3,-0.352,-0.18,10.132,4,0.001,0,0,5,-5.42,0.783,-8.17
790880.8781,3,-0.352,-0.174,10.134,4,0,0,0,,,,
790880.9358,3,-0.355,-0.178,10.132,4,0,0,0,5,-5.602,1.233,-7.742
790880.9934,3,-0.356,-0.178,10.131,4,0.001,0,0,5,-6.291,0.876,-7.559
790881.051,3,-0.345,-0.174,10.131,4,0.001,0.001,0,5,-6.071,0.795,-7.297
790881.1086,3,-0.353,-0.179,10.134,4,0,0,0,,,,
790881.1662,3,-0.35,-0.174,10.137,4,0,0.001,0,5,-5.894,1.559,-6.07
790881.2239,3,-0.352,-0.174,10.134,4,0,0.001,0,5,-5.171,0.706,-8.517
790881.2815,3,-0.358,-0.175,10.138,4,0,0,0,,,,
790881.3391,3,-0.354,-0.181,10.134,4,0,0,0,5,-7.1,-0.095,-7.626
790881.3967,3,-0.354,-0.176,10.136,4,0,0,0,5,-5.841,2.199,-8.099
790881.4544,3,-0.346,-0.175,10.13,4,0,0,0,5,-6.488,0.941,-7.19
790881.512,3,-0.352,-0.179,10.131,4,0,0,0,,,,
790881.5696,3,-0.349,-0.175,10.133,4,0,0,0.001,5,-6.439,1.089,-7.898
790881.6272,3,-0.355,-0.174,10.132,4,0.001,0,0,5,-6.483,-0.249,-7.562
790881.6849,3,-0.353,-0.181,10.131,4,0,0,0,,,,
790881.7425,3,-0.35,-0.176,10.138,4,0,0,0,5,-6.72,-0.505,-7.245
790881.8001,3,-0.351,-0.175,10.134,4,0,0,0,5,-6.429,1.207,-7.965
790881.8577,3,-0.351,-0.176,10.138,4,0,0,0,5,-5.838,0.911,-7.89
790881.9154,3,-0.349,-0.177,10.132,4,0,0,0,,,,
790881.973,3,-0.35,-0.179,10.133,4,0,0,0,5,-5.719,0.606,-8.351
790882.0306,3,-0.358,-0.177,10.13,4,0,0,0,5,-6.857,-0.011,-8.186
790882.0882,3,-0.349,-0.176,10.135,4,0,0.001,0,,,,
790882.1459,3,-0.353,-0.178,10.136,4,0,0,0,5,-6.944,1.508,-8.74
790882.2035,3,-0.357,-0.177,10.134,4,0,0.001,0,5,-4.767,0.958,-5.815
790882.2611,3,-0.347,-0.173,10.132,4,0,0,0,5,-5.365,1.413,-7.97
790882.3187,3,-0.358,-0.174,10.13,4,0,0,0,,,,
790882.3764,3,-0.355,-0.178,10.135,4,0,0.001,0.001,5,-5.528,0.76,-7.655
790882.434,3,-0.352,-0.178,10.131,4,0,0,0,5,-5.046,1.909,-7.326
790882.4916,3,-0.347,-0.175,10.138,4,0,0,0,,,,
790882.5492,3,-0.358,-0.179,10.128,4,0,0,0.001,5,-5.244,1.303,-8.191
790882.6068,3,-0.355,-0.181,10.137,4,0,0,0.001,5,-5.888,1.752,-8.124
790882.6645,3,-0.355,-0.175,10.134,4,0,0,0,5,-7.333,1.904,-7.587
790882.7221,3,-0.356,-0.179,10.137,4,0,0,0,5,-4.874,0.806,-7.597
790882.7797,3,-0.351,-0.179,10.134,4,0,0,0,5,-5.54,0.198,-7.785
790882.8373,3,-0.354,-0.176,10.134,4,0.001,0,0,5,-6.259,-0.14,-8.937
790882.895,3,-0.356,-0.18,10.136,4,0,0.001,0,,,,
790882.9526,3,-0.355,-0.174,10.13,4,0,0,0,5,-6.416,1.471,-7.605
790883.0102,3,-0.347,-0.176,10.138,4,0.001,0,0,5,-5.893,1.324,-8.311
790883.0678,3,-0.361,-0.176,10.134,4,0,0,0,5,-6.656,0.685,-8.966
790883.1254,3,-0.351,-0.177,10.136,4,0,0,0.001,5,-6.242,-0.703,-6.57
790883.1831,3,-0.353,-0.179,10.136,4,0,0,0,5,-6.532,1.013,-6.953
790883.2407,3,-0.349,-0.18,10.138,4,0,0,0,5,-6.076,1.649,-7.407
790883.2983,3,-0.357,-0.175,10.14,4,0,0.001,0,,,,
790883.3559,3,-0.349,-0.173,10.131,4,0,0,0,5,-6.982,1.237,-8.913
790883.4136,3,-0.353,-0.178,10.137,4,0,0,0,5,-5.769,1.607,-8.655
790883.4712,3,-0.353,-0.179,10.134,4,0,0,0,5,-6.749,1.665,-7.693
790883.5288,3,-0.351,-0.176,10.138,4,0,0,0,5,-6.015,0.446,-8.51
790883.5864,3,-0.357,-0.175,10.135,4,0,0,0,5,-5.867,1.283,-8.655
790883.6441,3,-0.353,-0.174,10.132,4,0.001,0,0,5,-5.428,0.623,-8.148
790883.7017,3,-0.349,-0.175,10.135,4,0,0,0,,,,
790883.7593,3,-0.356,-0.179,10.134,4,0,0,0,5,-5.594,-0.053,-7.715
790883.8169,3,-0.358,-0.176,10.137,4,0,0,0,5,-6.946,0.8,-8.972
790883.8746,3,-0.346,-0.171,10.139,4,0,0,0,5,-6.224,1.604,-8.884
790883.9322,3,-0.357,-0.176,10.134,4,0,0,0,5,-4.048,1.776,-8.383
790883.9898,3,-0.359,-0.174,10.138,4,0,0.001,0,5,-6.366,1.584,-8.154
790884.0474,3,-0.35,-0.176,10.142,4,0.001,0,0,5,-6.673,0.729,-8.621
790884.105,3,-0.353,-0.179,10.137,4,0,0,0,,,,
790884.1627,3,-0.351,-0.175,10.131,4,0,0,0,5,-6.316,0.623,-8.708
790884.2203,3,-0.355,-0.179,10.135,4,0.001,0,0,5,-6.078,1.077,-8.725
790884.2779,3,-0.355,-0.178,10.133,4,0,0,0,,,,
790884.3355,3,-0.347,-0.178,10.134,4,0.001,0,0,5,-5.479,-0.377,-7.465
790884.3932,3,-0.349,-0.178,10.134,4,0.001,0.001,0,5,-6.653,1.591,-7.527
790884.4508,3,-0.356,-0.179,10.138,4,0,0,0.001,5,-7.118,2.399,-7.556
790884.5084,3,-0.355,-0.184,10.134,4,0,0.001,0,,,,
790884.566,3,-0.353,-0.181,10.139,4,0.001,0,0,5,-7.089,1.302,-8.202
790884.6237,3,-0.353,-0.178,10.133,4,0.001,0,0,5,-6.569,0.729,-8.388
790884.6813,3,-0.357,-0.18,10.134,4,0,0,0,,,,
790884.7389,3,-0.353,-0.179,10.133,4,0,0.001,0,5,-6.483,0.96,-8.267
790884.7965,3,-0.351,-0.179,10.139,4,0.001,0,0,5,-6.123,1.369,-8.011
790884.8541,3,-0.351,-0.175,10.136,4,0.001,0,0,5,-6.644,1.634,-7.307
790884.9118,3,-0.358,-0.178,10.135,4,0,0,0,,,,
790884.9694,3,-0.353,-0.176,10.135,4,0,0,0,5,-5.885,0.072,-8.356
790885.027,3,-0.353,-0.176,10.135,4,0,0,0,5,-3.868,0.832,-6.575
790885.0846,3,-0.357,-0.176,10.136,4,0,0,0,,,,
790885.1423,3,-0.353,-0.175,10.137,4,0,0,0,5,-6.715,0.819,-9.16
790885.1999,3,-0.357,-0.18,10.136,4,0,0.001,0,5,-5.09,1.138,-7.446
790885.2575,3,-0.353,-0.179,10.138,4,0,0,0,5,-5.879,0.833,-7.329
790885.3151,3,-0.351,-0.182,10.131,4,0,0,0,,,,
790885.3727,3,-0.353,-0.179,10.135,4,0,0.001,0,5,-6.1,0.496,-7.509
790885.4304,3,-0.349,-0.178,10.138,4,0,0,0,5,-6.161,0.494,-7.78
790885.488,3,-0.351,-0.179,10.137,4,0.001,0,0,,,,
790885.5456,3,-0.354,-0.175,10.138,4,0,0,0,5,-5.806,0.23,-7.904
790885.6032,3,-0.35,-0.181,10.136,4,0.001,0.001,0,5,-5.302,1.43,-6.45
790885.6609,3,-0.355,-0.172,10.13,4,0,0,0,5,-5.141,0.108,-6.66
790885.7185,3,-0.351,-0.182,10.133,4,0,0,0,5,-5.51,1.17,-7.516
790885.7761,3,-0.352,-0.174,10.135,4,0,0,0,5,-5.885,0.302,-7.17
790885.8337,3,-0.357,-0.178,10.135,4,0,0.001,0,5,-6.59,0.272,-6.34
790885.8914,3,-0.354,-0.178,10.135,4,0,0.001,0,,,,
790885.949,3,-0.353,-0.176,10.141,4,0,0,0,5,-5.322,-0.566,-7.101
790886.0066,3,-0.35,-0.177,10.134,4,0,0,0,5,-4.762,0.337,-8.533
790886.0642,3,-0.356,-0.185,10.138,4,0,0,0,5,-6.908,-0.282,-8.74
790886.1219,3,-0.353,-0.175,10.139,4,0,0,0,5,-6.068,0.629,-7.69
790886.1795,3,-0.355,-0.175,10.137,4,0,0,0,5,-5.035,0.192,-7.434
790886.2371,3,-0.355,-0.178,10.134,4,0,0,0,5,-6.911,1.131,-8.528
790886.2947,3,-0.353,-0.176,10.132,4,0,0.001,0,,,,
790886.3524,3,-0.352,-0.178,10.135,4,0,0,0,5,-5.087,1.826,-7.411
790886.41,3,-0.358,-0.179,10.136,4,0,0,0,5,-6.273,1.396,-7.191
790886.4676,3,-0.349,-0.174,10.132,4,0,0,0,5,-6.29,0.528,-8.25
790886.5252,3,-0.353,-0.175,10.134,4,0,0,0,5,-5.928,1.974,-8.553
790886.5828,3,-0.356,-0.175,10.142,4,0,0,0,5,-7.101,1.308,-7.256
790886.6405,3,-0.354,-0.176,10.138,4,0,0,0,5,-4.968,0.49,-6.216
790886.6981,3,-0.351,-0.179,10.141,4,0,0,0,,,,
790886.7557,3,-0.35,-0.175,10.136,4,0,0.001,0,5,-6.926,0.784,-8.13
790886.8133,3,-0.353,-0.175,10.134,4,0,0,0,5,-5.974,1.385,-7.942
790886.8709,3,-0.355,-0.171,10.138,4,0,0,0,5,-6.676,2.039,-9.483
790886.9286,3,-0.36,-0.179,10.134,4,0,0,0,5,-5.652,0.937,-7.819
790886.9862,3,-0.354,-0.172,10.138,4,0,0,0,5,-6.517,0.847,-8.609
790887.0438,3,-0.349,-0.179,10.135,4,0,0,0,5,-5.997,0.826,-8.221
790887.1015,3,-0.352,-0.179,10.135,4,0,0,0,,,,
790887.1591,3,-0.352,-0.176,10.138,4,0,0,0,5,-6.27,2.611,-9.547
790887.2167,3,-0.354,-0.178,10.141,4,0,0,0,5,-5.397,0.826,-7.744
790887.2743,3,-0.354,-0.177,10.138,4,0,0,0,5,-5.692,1.601,-9.044
790887.332,3,-0.349,-0.175,10.132,4,0,0,0,5,-6.467,0.711,-7.483
790887.3896,3,-0.351,-0.175,10.136,4,0,0,0,5,-6.435,1.505,-8.224
790887.4472,3,-0.351,-0.176,10.138,4,0,0,0,5,-6.497,2.174,-8.304
790887.5048,3,-0.353,-0.175,10.139,4,0,0.001,0,,,,
790887.5625,3,-0.351,-0.177,10.137,4,0,0,0.001,5,-5.463,1.218,-7.971
790887.6201,3,-0.359,-0.175,10.136,4,0,0,0,5,-6.441,0.098,-8.722
790887.6777,3,-0.353,-0.173,10.138,4,0,0,0,,,,
790887.7353,3,-0.349,-0.178,10.136,4,0,0,0,5,-4.459,1.012,-7.628
790887.793,3,-0.353,-0.177,10.134,4,0,0.001,0,5,-7.404,1.257,-8.221
790887.8506,3,-0.354,-0.179,10.134,4,0,0,0,5,-5.937,1.538,-8.548
790887.9082,3,-0.35,-0.18,10.133,4,0,0,0,,,,
790887.9658,3,-0.356,-0.17,10.14,4,0,0,0,5,-5.731,1.059,-8.72
790888.0234,3,-0.354,-0.174,10.134,4,0,0,0,5,-6.49,0.595,-8.989
790888.0811,3,-0.351,-0.175,10.137,4,0,0,0,,,,
790888.1387,3,-0.348,-0.177,10.141,4,0,0,0,5,-7.097,1.123,-8.875
790888.1963,3,-0.355,-0.175,10.139,4,0,0,0,5,-5.336,0.388,-7.69
790888.2539,3,-0.353,-0.177,10.133,4,0,0,0.001,5,-5.298,1.755,-7.823
790888.3115,3,-0.35,-0.175,10.138,4,0,0,0,,,,
790888.3692,3,-0.353,-0.175,10.134,4,0.001,0,0,5,-5.71,-0.157,-8.511
790888.4268,3,-0.353,-0.175,10.133,4,0,0,0,5,-5.478,0.613,-8.282
790888.4844,3,-0.355,-0.175,10.134,4,0,0,0,,,,
790888.542,3,-0.354,-0.175,10.135,4,0,0,0,5,-6.087,1.237,-9.081
790888.5997,3,-0.35,-0.175,10.137,4,0,0,0,5,-5.6,1.506,-8.583
790888.6573,3,-0.352,-0.174,10.134,4,0,0,0,5,-5.867,1.16,-8.4
790888.7149,3,-0.352,-0.179,10.139,4,0,0,0,,,,
790888.7725,3,-0.35,-0.173,10.137,4,0,0,0,5,-6.128,1.45,-8.904
790888.8302,3,-0.351,-0.179,10.141,4,0,0,0,5,-4.958,2.321,-7.985
790888.8878,3,-0.353,-0.173,10.136,4,0,0,0,,,,
790888.9454,3,-0.354,-0.175,10.139,4,0,0,0,5,-6.888,1.358,-7.863
790889.003,3,-0.355,-0.178,10.139,4,0,0,0,5,-7.288,0.389,-7.133
790889.0607,3,-0.349,-0.178,10.138,4,0,0,0,5,-5.94,0.595,-7.446
790889.1183,3,-0.347,-0.171,10.14,4,0,0,0,5,-6.279,-0.095,-6.708
790889.1759,3,-0.357,-0.179,10.137,4,0,0,0,5,-6.11,0.792,-7.809
790889.2335,3,-0.354,-0.176,10.137,4,0,0,0,5,-5.859,0.438,-7.799
790889.2912,3,-0.351,-0.175,10.135,4,0,0,-0.001,,,,
790889.3488,3,-0.357,-0.173,10.137,4,-0.001,0,0,5,-5.11,-0.215,-8.974
790889.4064,3,-0.349,-0.174,10.14,4,0,0,0,5,-5.011,0.722,-8.052
790889.464,3,-0.356,-0.177,10.142,4,0,0,0,5,-5.081,-0.108,-8.595
790889.5217,3,-0.353,-0.175,10.138,4,0,0,0,5,-5.862,1.683,-7.143
790889.5793,3,-0.357,-0.179,10.139,4,0,0,0,5,-6.203,1.366,-7.626
790889.6369,3,-0.357,-0.174,10.134,4,0,0,0,5,-5.675,0.902,-6.406
790889.6945,3,-0.352,-0.175,10.135,4,0,0,0,,,,
790889.7521,3,-0.349,-0.177,10.138,4,0,0,0,5,-5.499,0.574,-6.865
790889.8098,3,-0.354,-0.178,10.139,4,0,0,0,5,-5.371,1.201,-7.237
790889.8674,3,-0.354,-0.18,10.141,4,0,0,0,5,-6.068,-0.084,-6.825
790889.925,3,-0.355,-0.18,10.142,4,0,0,0,5,-5.502,0.859,-7.344
790889.9826,3,-0.35,-0.177,10.134,4,0,0,0,5,-5.766,1.1,-7.813
790890.0402,3,-0.356,-0.178,10.14,4,0,0,0,5,-5.284,0.148,-7.558
790890.0979,3,-0.355,-0.179,10.136,4,0,0,0,,,,
790890.1555,3,-0.355,-0.177,10.137,4,0,0,0,5,-5.8,0.664,-7.339
790890.2131,3,-0.353,-0.171,10.134,4,0,0,0,5,-5.92,0.566,-7.202
790890.2707,3,-0.352,-0.179,10.136,4,0,0,0,5,-5.022,1.515,-7.75
790890.3284,3,-0.353,-0.181,10.135,4,0,0,0,5,-6.943,0.374,-9.055
790890.386,3,-0.354,-0.177,10.141,4,0,0,0,5,-6.319,0.406,-8.563
790890.4436,3,-0.353,-0.178,10.136,4,0,0,0,5,-5.794,0.58,-8.682
790890.5012,3,-0.353,-0.179,10.134,4,0,0,0,,,,
790890.5589,3,-0.351,-0.179,10.138,4,0,0,0,5,-6.784,1.709,-8.482
790890.6165,3,-0.352,-0.178,10.134,4,0.001,0,0,5,-6.342,1.53,-8.043
790890.6741,3,-0.353,-0.179,10.138,4,0,0,0,5,-5.431,1.721,-7.594
790890.7317,3,-0.353,-0.174,10.137,4,0,0,0,5,-6.921,1.643,-8.821
790890.7894,3,-0.349,-0.176,10.134,4,0.001,0,0,5,-6.664,1.143,-8.705
790890.847,3,-0.354,-0.179,10.14,4,0,0,0,5,-6.403,0.784,-7.719
790890.9046,3,-0.353,-0.176,10.135,4,0,0,0.001,,,,
790890.9622,3,-0.356,-0.181,10.138,4,0,0,0,5,-6.171,1.103,-8.072
790891.0199,3,-0.349,-0.178,10.139,4,0,0,0,5,-6.328,1.479,-8.063
790891.0775,3,-0.351,-0.176,10.139,4,0,0,0,,,,
790891.1351,3,-0.349,-0.175,10.142,4,0,0,0,5,-6.786,0.574,-8.163
790891.1927,3,-0.353,-0.174,10.14,4,0,0,0,5,-6.422,1.892,-8.881
790891.2504,3,-0.35,-0.176,10.135,4,0,0,0,5,-3.825,0.931,-6.74
790891.308,3,-0.353,-0.177,10.138,4,0,0,0,,,,
790891.3656,3,-0.349,-0.175,10.138,4,0,0,0,5,-6.361,1.199,-8.36
790891.4232,3,-0.357,-0.176,10.132,4,0,0,0,5,-6.316,0.269,-8.485
790891.4809,3,-0.353,-0.176,10.139,4,0,0,0,5,-5.945,-0.911,-8.797
790891.5385,3,-0.353,-0.175,10.134,4,0,0,0,5,-5.249,1.46,-7.703
790891.5961,3,-0.355,-0.175,10.133,4,0,0,0,5,-7.295,0.453,-8.099
790891.6537,3,-0.353,-0.178,10.135,4,0,0,0,5,-6.406,0.54,-7.55
790891.7113,3,-0.346,-0.179,10.134,4,0,0,0,,,,
790891.769,3,-0.356,-0.171,10.136,4,0,0,0,5,-5.913,0.783,-9.071
790891.8266,3,-0.352,-0.175,10.134,4,0,0,0,5,-6.157,1.347,-9.109
790891.8842,3,-0.351,-0.179,10.137,4,0,0,0,,,,
790891.9418,3,-0.357,-0.177,10.138,4,0,0,0,5,-5.101,0.893,-8.377
790891.9994,3,-0.349,-0.176,10.138,4,0,0,0,5,-5.942,1.367,-8.107
790892.0571,3,-0.355,-0.174,10.137,4,0,0,0,5,-4.659,1.704,-8.627
790892.1147,3,-0.356,-0.177,10.141,4,0,0,0,,,,
790892.1723,3,-0.353,-0.175,10.14,4,0,0,0,5,-5.524,0.418,-8.958
790892.2299,3,-0.354,-0.174,10.138,4,0,0.001,0,5,-6.705,0.662,-8.446
790892.2876,3,-0.355,-0.176,10.141,4,0,0,0,,,,
790892.3452,3,-0.35,-0.179,10.138,4,0,0,0,5,-6.352,0.171,-9.506
790892.4028,3,-0.349,-0.178,10.134,4,0,0,0,5,-6.598,0.551,-7.889
790892.4604,3,-0.357,-0.175,10.138,4,0,0,0,,,,
790892.5181,3,-0.347,-0.177,10.14,4,0,0.001,0,5,-6.77,1.163,-8.795
790892.5757,3,-0.351,-0.175,10.134,4,0,0,0,5,-5.853,0.719,-8.266
790892.6333,3,-0.354,-0.175,10.132,4,0,0,0,5,-5.922,-0.127,-6.827
790892.6909,3,-0.353,-0.179,10.134,4,0,0,0,,,,
790892.7486,3,-0.353,-0.177,10.14,4,0,0,0,5,-6.985,2.005,-7.904
790892.8062,3,-0.353,-0.175,10.136,4,0,0,0.001,5,-5.869,2.441,-7.539
790892.8638,3,-0.348,-0.177,10.137,4,0,0,0,5,-5.609,0.723,-7.307
790892.9214,3,-0.353,-0.174,10.138,4,0,0,0,5,-5.08,0.826,-7.744
790892.9791,3,-0.353,-0.176,10.135,4,0,0,0,5,-6.194,0.87,-8.018
790893.0367,3,-0.351,-0.175,10.14,4,0,0,0,5,-5.946,1.027,-8.948
790893.0943,3,-0.353,-0.178,10.136,4,0,0,0,,,,
790893.1519,3,-0.356,-0.179,10.142,4,0,0,0,5,-6.108,2.339,-7.498
790893.2095,3,-0.351,-0.176,10.135,4,0,0,0,5,-5.219,0.777,-7.64
790893.2672,3,-0.353,-0.18,10.137,4,0,0,0,5,-4.42,0.584,-6.941
790893.3248,3,-0.354,-0.178,10.135,4,0,0,0,5,-5.295,0.696,-7.945
790893.3824,3,-0.353,-0.177,10.137,4,0,0,0,5,-6.203,0.867,-7.538
790893.44,3,-0.351,-0.179,10.135,4,0,0,0,,,,
790893.4977,3,-0.357,-0.177,10.138,4,0,0,0,5,-4.89,1.668,-7.394
790893.5553,3,-0.351,-0.178,10.135,4,0,0,0,5,-5.179,0.868,-7.076
790893.6129,3,-0.345,-0.177,10.133,4,0,0,0,5,-6.052,0.221,-7.73
790893.6705,3,-0.354,-0.176,10.139,4,0,0,0,5,-6.966,-0.4,-7.954
790893.7281,3,-0.353,-0.178,10.139,4,0,0,0,5,-6.023,0.287,-7.648
790893.7858,3,-0.35,-0.177,10.134,4,0,0,0,5,-5.762,0.145,-8.368
790893.8434,3,-0.357,-0.175,10.135,4,0,0,0,5,-5.728,1.631,-8.803
790893.901,3,-0.356,-0.176,10.134,4,0,0,0,,,,
790893.9586,3,-0.351,-0.175,10.137,4,0,0,0,5,-5.71,1.228,-7.375
790894.0163,3,-0.353,-0.179,10.139,4,0,0,0,5,-5.054,1.614,-7.487
790894.0739,3,-0.352,-0.179,10.142,4,0,0,0,,,,
790894.1315,3,-0.353,-0.177,10.138,4,0,0,0,5,-5.391,2.342,-7.899
790894.1891,3,-0.358,-0.176,10.134,4,0,0,-0.001,5,-5.333,0.671,-7.233
790894.2468,3,-0.35,-0.178,10.139,4,0,0,0,5,-5.324,1.06,-9.166
790894.3044,3,-0.347,-0.178,10.142,4,0,0,0,,,,
790894.362,3,-0.355,-0.178,10.139,4,0,0,0,5,-5.989,1.897,-7.779
790894.4196,3,-0.353,-0.175,10.137,4,0,0,0,5,-6.372,1.37,-7.6
790894.4772,3,-0.354,-0.176,10.135,4,0,0,0,5,-6.805,0.771,-8.066
790894.5349,3,-0.351,-0.176,10.139,4,0,0,0,5,-5.637,0.659,-8.484
790894.5925,3,-0.353,-0.178,10.138,4,0,0,0,5,-5.435,0.226,-9.946
790894.6501,3,-0.351,-0.177,10.136,4,0,0,0,5,-6.755,1.61,-8.655
790894.7077,3,-0.353,-0.176,10.134,4,0,0,0,,,,
790894.7654,3,-0.355,-0.174,10.134,4,0.001,0,0,5,-6.586,1.802,-8.444
790894.823,3,-0.35,-0.176,10.139,4,0,0,0,5,-7.262,0.644,-10.158
790894.8806,3,-0.357,-0.177,10.138,4,0,0,0,,,,
790894.9382,3,-0.352,-0.172,10.141,4,0,0,0,5,-7.385,0.78,-7.898
790894.9959,3,-0.353,-0.181,10.142,4,0,0,0,5,-6.424,1.234,-8.241
790895.0535,3,-0.353,-0.178,10.134,4,0,0,0,5,-7.04,1.265,-8.83
790895.1111,3,-0.353,-0.178,10.138,4,0,0,0,,,,
790895.1687,3,-0.358,-0.177,10.141,4,0,0,0,5,-5.127,2.797,-8.148
790895.2264,3,-0.355,-0.177,10.137,4,0,0,0,5,-6.706,1.668,-8.35
790895.284,3,-0.356,-0.179,10.137,4,0,0,0,,,,
790895.3416,3,-0.352,-0.179,10.137,4,0,0,0,5,-7.089,0.386,-7.947
790895.3992,3,-0.364,-0.176,10.142,4,0,0,0,5,-6.342,1.663,-8.231
790895.4568,3,-0.353,-0.179,10.141,4,0,0,0,,,,
790895.5145,3,-0.351,-0.177,10.134,4,0,0,0,5,-5.331,1.973,-8.455
790895.5721,3,-0.353,-0.173,10.138,4,0,0,0,5,-5.077,0.659,-7.228
790895.6297,3,-0.357,-0.181,10.136,4,0,0,0,5,-6.931,0.562,-8.742
790895.6873,3,-0.348,-0.176,10.138,4,0,0,0,,,,
790895.7449,3,-0.351,-0.175,10.139,4,0,0,0,5,-6.549,0.877,-7.687
790895.8026,3,-0.357,-0.175,10.142,4,0,0,0,5,-6.026,0.867,-8.238
790895.8602,3,-0.353,-0.173,10.139,4,0,0,0,5,-5.852,0.578,-8.263
790895.9178,3,-0.357,-0.18,10.137,4,0.001,0,0,5,-6.129,1.541,-7.391
790895.9754,3,-0.355,-0.18,10.129,4,0,0,0,5,-5.963,0.891,-7.744
790896.0331,3,-0.353,-0.178,10.138,4,0,0,0,5,-5.206,1.491,-8.194
790896.0907,3,-0.354,-0.177,10.139,4,0,0,0,,,,
790896.1483,3,-0.354,-0.174,10.138,4,0,0,0,5,-7.492,1.552,-8.684
790896.2059,3,-0.349,-0.183,10.138,4,0,0,0,5,-5.872,-0.098,-7.799
790896.2636,3,-0.348,-0.175,10.141,4,0.001,0,0,5,-6.223,1.703,-8.798
790896.3212,3,-0.357,-0.179,10.138,4,0,0,0,5,-6.082,2.15,-7.507
790896.3788,3,-0.356,-0.179,10.136,4,0,0,0,5,-5.896,2.098,-7.251
790896.4364,3,-0.357,-0.175,10.135,4,0,0,0,,,,
790896.4941,3,-0.354,-0.177,10.135,4,0,0,0,5,-5.807,2.795,-8.733
790896.5517,3,-0.35,-0.173,10.137,4,0,0,0,5,-6.11,-0.096,-8.339
790896.6093,3,-0.353,-0.171,10.143,4,0,0,0,5,-5.655,1.384,-8.417
790896.6669,3,-0.35,-0.175,10.133,4,0,0,0,5,-4.472,1.161,-7.068
790896.7246,3,-0.352,-0.176,10.134,4,0,0,0,5,-6.078,-0.62,-8.044
790896.7822,3,-0.353,-0.178,10.134,4,0,0,0,5,-5.585,0.916,-8.615
790896.8398,3,-0.356,-0.172,10.134,4,0,0,0,5,-6.123,2.879,-9.207
790896.8974,3,-0.352,-0.176,10.134,4,0,0,0,,,,
790896.9551,3,-0.351,-0.178,10.138,4,0,0,0,5,-6.526,1.797,-8.353
790897.0127,3,-0.361,-0.177,10.134,4,0,0,0,5,-6.308,2.216,-7.846
790897.0703,3,-0.352,-0.178,10.138,4,0,0,0,5,-7.082,1.585,-8.266
790897.1279,3,-0.351,-0.173,10.138,4,0,0,0,5,-6.784,1.448,-8.684
790897.1855,3,-0.357,-0.176,10.134,4,0,0,0,5,-5.852,0.259,-6.317
790897.2432,3,-0.357,-0.176,10.137,4,0,0,0,5,-6.158,0.104,-7.178
790897.3008,3,-0.353,-0.176,10.136,4,0,0,0,,,,
790897.3584,3,-0.354,-0.178,10.134,4,0,-0.001,0,5,-5.507,1.079,-7.266
790897.416,3,-0.351,-0.172,10.134,4,0,0,0,5,-5.054,1.056,-7.646
790897.4736,3,-0.351,-0.176,10.132,4,0,0,0,5,-6.435,0.768,-7.895
790897.5313,3,-0.353,-0.179,10.14,4,0,0,0,5,-6.192,0.978,-6.903
790897.5889,3,-0.352,-0.175,10.134,4,0,0,0,5,-6.76,1.363,-7.593
790897.6465,3,-0.353,-0.173,10.139,4,0,0,0,5,-4.778,1.63,-6.535
790897.7041,3,-0.35,-0.175,10.136,4,0,0.001,0,,,,
790897.7618,3,-0.353,-0.175,10.138,4,0,0,0,5,-6.358,0.043,-8.078
790897.8194,3,-0.355,-0.178,10.134,4,0,0,0,5,-5.193,0.851,-7.994
790897.877,3,-0.349,-0.179,10.134,4,0,0.001,0,,,,
790897.9346,3,-0.352,-0.179,10.14,4,0,0,0,5,-6.816,1.138,-9.224
790897.9923,3,-0.356,-0.174,10.134,4,0,0,0,5,-5.969,1.978,-7.129
790898.0499,3,-0.352,-0.179,10.134,4,0,0,0,5,-7.205,1.035,-5.351
790898.1075,3,-0.35,-0.179,10.128,4,0,0,0,,,,
790898.1651,3,-0.351,-0.179,10.136,4,0,0,0,5,-6.078,0.645,-8.217
790898.2228,3,-0.357,-0.179,10.128,4,0,0,0,5,-5.959,1.874,-8.484
790898.2804,3,-0.355,-0.175,10.132,4,0,0,0.001,,,,
790898.338,3,-0.354,-0.181,10.133,4,0,0,0,5,-5.309,1.045,-7.938
